treatment,subject,group,type,group1_id,group2_id,period,first,h,group_h,in_h,out_h,shp,pp,hp,transfer,ip,typep,s_a,s,s_v,s_l,mon,g_norm,other_g_norm,ls,deltah,dev,ldev,OverUnder,lOverUnder,fp,cp
2,2212,22,1,5,0,14,2,5,62,33,29,384.4,14,31,88.8,133.8,"1",30,0,0,30,1,7.75,8.142858,0,0,-3.142858,-1.142857,0,0,103.8,2004.6
2,2212,22,1,5,0,15,2,7,63,38,25,365.4,10,40.6,88.8,139.4,"1",0,0,0,0,1,7.875,8,0,2,-1,-3.142858,0,0,139.4,2144
2,2213,22,1,4,0,1,1,5,45,24,21,585,14,65,88.8,167.8,"1",1,0,0,1,1,5.625,5.714286,,,-.7142859,,0,,166.8,166.8
2,2213,22,1,4,0,2,1,7,46,31,15,579.6,10,88.2,88.8,187,"1",0,11,33,33,1,5.75,5.571429,0,2,1.428571,-.7142859,1,0,154,320.8
2,2213,22,1,4,0,3,1,7,56,31,25,481.6,10,60.2,88.8,159,"1",1,0,0,1,1,7,7,11,0,0,1.428571,0,1,158,478.8
2,2213,22,1,4,0,4,1,8,56,37,19,481.6,8,68.8,88.8,165.6,"1",0,0,0,0,1,7,6.857143,0,1,1.142857,0,1,0,165.6,644.4
2,2213,22,1,4,0,5,1,7,61,37,24,402.6,10,46.2,88.8,145,"1",1,0,0,1,1,7.625,7.714286,0,-1,-.7142859,1.142857,0,1,144,788.4
2,2213,22,1,4,0,6,1,7,49,33,16,558.6,10,79.8,88.8,178.6,"1",0,0,0,0,1,6.125,6,0,0,1,-.7142859,1,0,178.6,967
2,2213,22,1,4,0,7,1,7,62,35,27,384.4,10,43.4,88.8,142.2,"1",1,0,0,1,1,7.75,7.857143,0,0,-.8571429,1,0,1,141.2,1108.2
2,2213,22,1,4,0,8,2,7,59,36,23,436.6,10,51.8,88.8,150.6,"1",0,0,0,0,1,7.375,7.428571,0,0,-.4285712,-.8571429,0,0,150.6,1258.8
2,2213,22,1,4,0,9,2,5,55,26,29,495,14,45,88.8,147.8,"1",1,0,0,1,1,6.875,7.142857,0,-2,-2.142857,-.4285712,0,0,146.8,1405.6
2,2213,22,1,4,0,10,2,7,72,36,36,158.4,10,15.4,88.8,114.2,"1",0,0,0,0,1,9,9.285714,0,2,-2.285714,-2.142857,0,0,114.2,1519.8
2,2213,22,1,4,0,11,2,4,49,26,23,558.6,16,45.6,88.8,150.4,"1",0,0,0,0,1,6.125,6.428571,0,-3,-2.428571,-2.285714,0,0,150.4,1670.2
2,2213,22,1,4,0,12,2,10,68,41,27,258.4,4,38,88.8,130.8,"1",0,18,54,54,1,8.5,8.285714,0,6,1.714286,-2.428571,1,0,76.8,1747
2,2213,22,1,4,0,13,2,5,48,25,23,566.4,14,59,88.8,161.8,"1",0,0,0,0,1,6,6.142857,18,-5,-1.142857,1.714286,0,1,161.8,1908.8
2,2213,22,1,4,0,14,2,5,62,33,29,384.4,14,31,88.8,133.8,"1",1,0,0,1,1,7.75,8.142858,0,0,-3.142858,-1.142857,0,0,132.8,2041.6
2,2213,22,1,4,0,15,2,7,63,38,25,365.4,10,40.6,88.8,139.4,"1",0,0,0,0,1,7.875,8,0,2,-1,-3.142858,0,0,139.4,2181
2,2214,22,2,0,3,1,1,10,45,24,21,585,4,130,88.8,222.8,"0",0,0,0,0,0,5.625,5,,,5,,1,,222.8,222.8
2,2214,22,2,0,3,2,1,4,46,31,15,579.6,16,50.4,88.8,155.2,"0",0,0,0,0,0,5.75,6,0,-6,-2,5,0,1,155.2,378
2,2214,22,2,0,3,3,1,8,56,31,25,481.6,8,68.8,88.8,165.6,"1",0,35,105,105,1,7,6.857143,0,4,1.142857,-2,1,0,60.6,438.6
2,2214,22,2,0,3,4,1,2,56,37,19,481.6,20,17.2,88.8,126,"0",0,0,0,0,0,7,7.714286,35,-6,-5.714286,1.142857,0,1,126,564.6
2,2214,22,2,0,3,5,1,12,61,37,24,402.6,0,79.2,88.8,168,"0",0,0,0,0,0,7.625,7,0,10,5,-5.714286,1,0,168,732.6
2,2214,22,2,0,3,6,1,10,49,33,16,558.6,4,114,88.8,206.8,"0",0,0,0,0,0,6.125,5.571429,0,-2,4.428571,5,1,1,206.8,939.4
2,2214,22,2,0,3,7,1,10,62,35,27,384.4,4,62,88.8,154.8,"1",0,36,108,108,1,7.75,7.428571,0,0,2.571429,4.428571,1,1,46.8,986.2
2,2214,22,2,0,3,8,2,6,59,36,23,436.6,12,44.4,88.8,145.2,"0",0,0,0,0,0,7.375,7.571429,36,-4,-1.571429,2.571429,0,1,145.2,1131.4
2,2214,22,2,0,3,9,2,5,55,26,29,495,14,45,88.8,147.8,"0",0,0,0,0,0,6.875,7.142857,0,-1,-2.142857,-1.571429,0,0,147.8,1279.2
2,2214,22,2,0,3,10,2,12,72,36,36,158.4,0,26.4,88.8,115.2,"0",0,0,0,0,0,9,8.571428,0,7,3.428572,-2.142857,1,0,115.2,1394.4
2,2214,22,2,0,3,11,2,6,49,26,23,558.6,12,68.4,88.8,169.2,"1",0,22,66,66,1,6.125,6.142857,0,-6,-.1428571,3.428572,0,1,103.2,1497.6
2,2214,22,2,0,3,12,2,10,68,41,27,258.4,4,38,88.8,130.8,"0",0,0,0,0,0,8.5,8.285714,22,4,1.714286,-.1428571,1,0,130.8,1628.4
2,2214,22,2,0,3,13,2,6,48,25,23,566.4,12,70.8,88.8,171.6,"1",0,16,48,48,1,6,6,0,-4,0,1.714286,0,1,123.6,1752
2,2214,22,2,0,3,14,2,12,62,33,29,384.4,0,74.4,88.8,163.2,"0",0,0,0,0,0,7.75,7.142857,16,6,4.857143,0,1,0,163.2,1915.2
2,2214,22,2,0,3,15,2,5,63,38,25,365.4,14,29,88.8,131.8,"0",0,0,0,0,0,7.875,8.285714,0,-7,-3.285714,4.857143,0,1,131.8,2047
2,2215,22,2,0,1,1,1,5,45,24,21,585,14,65,88.8,167.8,"1",0,0,0,0,1,5.625,5.714286,,,-.7142859,,0,,167.8,167.8
2,2215,22,2,0,1,2,1,5,46,31,15,579.6,14,63,88.8,165.8,"0",0,0,0,0,0,5.75,5.857143,0,0,-.8571429,-.7142859,0,0,165.8,333.6
2,2215,22,2,0,1,3,1,5,56,31,25,481.6,14,43,88.8,145.8,"0",0,0,0,0,0,7,7.285714,0,0,-2.285714,-.8571429,0,0,145.8,479.4
2,2215,22,2,0,1,4,1,5,56,37,19,481.6,14,43,88.8,145.8,"0",0,0,0,0,0,7,7.285714,0,0,-2.285714,-2.285714,0,0,145.8,625.2
2,2215,22,2,0,1,5,1,12,61,37,24,402.6,0,79.2,88.8,168,"0",0,0,0,0,0,7.625,7,0,7,5,-2.285714,1,0,168,793.2
2,2215,22,2,0,1,6,1,5,49,33,16,558.6,14,57,88.8,159.8,"1",0,12,36,36,1,6.125,6.285714,0,-7,-1.285714,5,0,1,123.8,917
2,2215,22,2,0,1,7,1,5,62,35,27,384.4,14,31,88.8,133.8,"0",0,0,0,0,0,7.75,8.142858,12,0,-3.142858,-1.285714,0,0,133.8,1050.8
2,2215,22,2,0,1,8,2,5,59,36,23,436.6,14,37,88.8,139.8,"1",0,13,39,39,1,7.375,7.714286,0,0,-2.714286,-3.142858,0,0,100.8,1151.6
2,2215,22,2,0,1,9,2,12,55,26,29,495,0,108,88.8,196.8,"1",0,53,159,159,1,6.875,6.142857,13,7,5.857143,-2.714286,1,0,37.8,1189.4
2,2215,22,2,0,1,10,2,12,72,36,36,158.4,0,26.4,88.8,115.2,"1",0,25,75,75,1,9,8.571428,53,0,3.428572,5.857143,1,1,40.2,1229.6
2,2215,22,2,0,1,11,2,5,49,26,23,558.6,14,57,88.8,159.8,"0",0,0,0,0,0,6.125,6.285714,25,-7,-1.285714,3.428572,0,1,159.8,1389.4
2,2215,22,2,0,1,12,2,5,68,41,27,258.4,14,19,88.8,121.8,"0",0,0,0,0,0,8.5,9,0,0,-4,-1.285714,0,0,121.8,1511.2
2,2215,22,2,0,1,13,2,5,48,25,23,566.4,14,59,88.8,161.8,"0",0,0,0,0,0,6,6.142857,0,0,-1.142857,-4,0,0,161.8,1673
2,2215,22,2,0,1,14,2,5,62,33,29,384.4,14,31,88.8,133.8,"1",0,0,0,0,1,7.75,8.142858,0,0,-3.142858,-1.142857,0,0,133.8,1806.8
2,2215,22,2,0,1,15,2,8,63,38,25,365.4,8,46.4,88.8,143.2,"1",0,10,30,30,1,7.875,7.857143,0,3,.1428571,-3.142858,1,0,113.2,1920
2,2216,22,1,2,0,1,1,5,45,24,21,585,14,65,88.8,167.8,"1",0,0,0,0,1,5.625,5.714286,,,-.7142859,,0,,167.8,167.8
2,2216,22,1,2,0,2,1,5,46,31,15,579.6,14,63,88.8,165.8,"1",4,0,0,4,1,5.75,5.857143,0,0,-.8571429,-.7142859,0,0,161.8,329.6
2,2216,22,1,2,0,3,1,4,56,31,25,481.6,16,34.4,88.8,139.2,"1",0,0,0,0,1,7,7.428571,0,-1,-3.428571,-.8571429,0,0,139.2,468.8
2,2216,22,1,2,0,4,1,5,56,37,19,481.6,14,43,88.8,145.8,"1",0,0,0,0,1,7,7.285714,0,1,-2.285714,-3.428571,0,0,145.8,614.6
2,2216,22,1,2,0,5,1,7,61,37,24,402.6,10,46.2,88.8,145,"1",10,0,0,10,1,7.625,7.714286,0,2,-.7142859,-2.285714,0,0,135,749.6
2,2216,22,1,2,0,6,1,6,49,33,16,558.6,12,68.4,88.8,169.2,"1",0,0,0,0,1,6.125,6.142857,0,-1,-.1428571,-.7142859,0,0,169.2,918.8
2,2216,22,1,2,0,7,1,7,62,35,27,384.4,10,43.4,88.8,142.2,"1",5,0,0,5,1,7.75,7.857143,0,1,-.8571429,-.1428571,0,0,137.2,1056
2,2216,22,1,2,0,8,2,7,59,36,23,436.6,10,51.8,88.8,150.6,"1",0,0,0,0,1,7.375,7.428571,0,0,-.4285712,-.8571429,0,0,150.6,1206.6
2,2216,22,1,2,0,9,2,5,55,26,29,495,14,45,88.8,147.8,"1",15,0,0,15,1,6.875,7.142857,0,-2,-2.142857,-.4285712,0,0,132.8,1339.4
2,2216,22,1,2,0,10,2,5,72,36,36,158.4,14,11,88.8,113.8,"1",5,0,0,5,1,9,9.571428,0,0,-4.571428,-2.142857,0,0,108.8,1448.2
2,2216,22,1,2,0,11,2,4,49,26,23,558.6,16,45.6,88.8,150.4,"1",20,0,0,20,1,6.125,6.428571,0,-1,-2.428571,-4.571428,0,0,130.4,1578.6
2,2216,22,1,2,0,12,2,7,68,41,27,258.4,10,26.6,88.8,125.4,"1",0,0,0,0,1,8.5,8.714286,0,3,-1.714286,-2.428571,0,0,125.4,1704
2,2216,22,1,2,0,13,2,5,48,25,23,566.4,14,59,88.8,161.8,"1",0,54,162,162,1,6,6.142857,0,-2,-1.142857,-1.714286,0,0,0,1704
2,2216,22,1,2,0,14,2,12,62,33,29,384.4,0,74.4,88.8,163.2,"1",0,58,174,174,1,7.75,7.142857,54,7,4.857143,-1.142857,1,0,0,1704
2,2216,22,1,2,0,15,2,7,63,38,25,365.4,10,40.6,88.8,139.4,"1",139,47,141,280,1,7.875,8,58,-5,-1,4.857143,0,1,0,1704
2,2301,23,2,0,2,1,1,9,43,26,17,593.4,6,124.2,88.8,219,"0",0,0,0,0,0,5.375,4.857143,,,4.142857,,1,,219,219
2,2301,23,2,0,2,2,1,12,60,36,24,420,0,84,88.8,172.8,"1",0,2,6,6,1,7.5,6.857143,0,3,5.142857,4.142857,1,1,166.8,385.8
2,2301,23,2,0,2,3,1,12,47,23,24,573.4,0,146.4,88.8,235.2,"1",0,35,105,105,1,5.875,5,2,0,7,5.142857,1,1,130.2,516
2,2301,23,2,0,2,4,1,12,52,27,25,530.4,0,122.4,88.8,211.2,"0",0,0,0,0,0,6.5,5.714286,35,0,6.285714,7,1,1,211.2,727.2
2,2301,23,2,0,2,5,1,12,60,29,31,420,0,84,88.8,172.8,"0",0,0,0,0,0,7.5,6.857143,0,0,5.142857,6.285714,1,1,172.8,900
2,2301,23,2,0,2,6,1,12,57,27,30,467.4,0,98.4,88.8,187.2,"0",0,0,0,0,0,7.125,6.428571,0,0,5.571429,5.142857,1,1,187.2,1087.2
2,2301,23,2,0,2,7,1,12,52,29,23,530.4,0,122.4,88.8,211.2,"0",0,0,0,0,0,6.5,5.714286,0,0,6.285714,5.571429,1,1,211.2,1298.4
2,2301,23,2,0,2,8,2,12,65,34,31,325,0,60,88.8,148.8,"1",0,13,39,39,1,8.125,7.571429,0,0,4.428571,6.285714,1,1,109.8,1408.2
2,2301,23,2,0,2,9,2,12,59,30,29,436.6,0,88.8,88.8,177.6,"0",0,0,0,0,0,7.375,6.714286,13,0,5.285714,4.428571,1,1,177.6,1585.8
2,2301,23,2,0,2,10,2,12,58,29,29,452.4,0,93.6,88.8,182.4,"0",0,0,0,0,0,7.25,6.571429,0,0,5.428571,5.285714,1,1,182.4,1768.2
2,2301,23,2,0,2,11,2,12,58,29,29,452.4,0,93.6,88.8,182.4,"1",0,4,12,12,1,7.25,6.571429,0,0,5.428571,5.428571,1,1,170.4,1938.6
2,2301,23,2,0,2,12,2,12,60,31,29,420,0,84,88.8,172.8,"0",0,0,0,0,0,7.5,6.857143,4,0,5.142857,5.428571,1,1,172.8,2111.4
2,2301,23,2,0,2,13,2,12,60,31,29,420,0,84,88.8,172.8,"1",0,4,12,12,1,7.5,6.857143,0,0,5.142857,5.142857,1,1,160.8,2272.2
2,2301,23,2,0,2,14,2,12,66,30,36,303.6,0,55.2,88.8,144,"0",0,0,0,0,0,8.25,7.714286,4,0,4.285714,5.142857,1,1,144,2416.2
2,2301,23,2,0,2,15,2,12,65,31,34,325,0,60,88.8,148.8,"1",0,4,12,12,1,8.125,7.571429,0,0,4.428571,4.285714,1,1,136.8,2553
2,2302,23,2,0,1,1,1,8,43,26,17,593.4,8,110.4,88.8,207.2,"1",0,6,18,18,1,5.375,5,,,3,,1,,189.2,189.2
2,2302,23,2,0,1,2,1,7,60,36,24,420,10,49,88.8,147.8,"0",0,0,0,0,0,7.5,7.571429,6,-1,-.5714288,3,0,1,147.8,337
2,2302,23,2,0,1,3,1,7,47,23,24,573.4,10,85.4,88.8,184.2,"0",0,0,0,0,0,5.875,5.714286,0,0,1.285714,-.5714288,1,0,184.2,521.2
2,2302,23,2,0,1,4,1,7,52,27,25,530.4,10,71.4,88.8,170.2,"1",0,1,3,3,1,6.5,6.428571,0,0,.5714288,1.285714,1,1,167.2,688.4
2,2302,23,2,0,1,5,1,12,60,29,31,420,0,84,88.8,172.8,"1",0,0,0,0,1,7.5,6.857143,1,5,5.142857,.5714288,1,1,172.8,861.2
2,2302,23,2,0,1,6,1,12,57,27,30,467.4,0,98.4,88.8,187.2,"1",0,0,0,0,1,7.125,6.428571,0,0,5.571429,5.142857,1,1,187.2,1048.4
2,2302,23,2,0,1,7,1,6,52,29,23,530.4,12,61.2,88.8,162,"0",0,0,0,0,0,6.5,6.571429,0,-6,-.5714288,5.571429,0,1,162,1210.4
2,2302,23,2,0,1,8,2,12,65,34,31,325,0,60,88.8,148.8,"0",0,0,0,0,0,8.125,7.571429,0,6,4.428571,-.5714288,1,0,148.8,1359.2
2,2302,23,2,0,1,9,2,12,59,30,29,436.6,0,88.8,88.8,177.6,"1",0,18,54,54,1,7.375,6.714286,0,0,5.285714,4.428571,1,1,123.6,1482.8
2,2302,23,2,0,1,10,2,12,58,29,29,452.4,0,93.6,88.8,182.4,"0",0,0,0,0,0,7.25,6.571429,18,0,5.428571,5.285714,1,1,182.4,1665.2
2,2302,23,2,0,1,11,2,12,58,29,29,452.4,0,93.6,88.8,182.4,"0",0,0,0,0,0,7.25,6.571429,0,0,5.428571,5.428571,1,1,182.4,1847.6
2,2302,23,2,0,1,12,2,12,60,31,29,420,0,84,88.8,172.8,"0",0,0,0,0,0,7.5,6.857143,0,0,5.142857,5.428571,1,1,172.8,2020.4
2,2302,23,2,0,1,13,2,12,60,31,29,420,0,84,88.8,172.8,"0",0,0,0,0,0,7.5,6.857143,0,0,5.142857,5.142857,1,1,172.8,2193.2
2,2302,23,2,0,1,14,2,12,66,30,36,303.6,0,55.2,88.8,144,"1",0,5,15,15,1,8.25,7.714286,0,0,4.285714,5.142857,1,1,129,2322.2
2,2302,23,2,0,1,15,2,12,65,31,34,325,0,60,88.8,148.8,"0",0,0,0,0,0,8.125,7.571429,5,0,4.428571,4.285714,1,1,148.8,2471
2,2303,23,1,4,0,1,1,5,43,26,17,593.4,14,69,88.8,171.8,"1",4,0,0,4,1,5.375,5.428571,,,-.4285712,,0,,167.8,167.8
2,2303,23,1,4,0,2,1,5,60,36,24,420,14,35,88.8,137.8,"1",0,1,3,3,1,7.5,7.857143,0,0,-2.857143,-.4285712,0,0,134.8,302.6
2,2303,23,1,4,0,3,1,4,47,23,24,573.4,16,48.8,88.8,153.6,"1",6,0,0,6,1,5.875,6.142857,1,-1,-2.142857,-2.857143,0,0,147.6,450.2
2,2303,23,1,4,0,4,1,4,52,27,25,530.4,16,40.8,88.8,145.6,"1",0,1,3,3,1,6.5,6.857143,0,0,-2.857143,-2.142857,0,0,142.6,592.8
2,2303,23,1,4,0,5,1,9,60,29,31,420,6,63,88.8,157.8,"1",0,0,0,0,1,7.5,7.285714,1,5,1.714286,-2.857143,1,0,157.8,750.6
2,2303,23,1,4,0,6,1,7,57,27,30,467.4,10,57.4,88.8,156.2,"1",0,0,0,0,1,7.125,7.142857,0,-2,-.1428571,1.714286,0,1,156.2,906.8
2,2303,23,1,4,0,7,1,7,52,29,23,530.4,10,71.4,88.8,170.2,"1",0,0,0,0,1,6.5,6.428571,0,0,.5714288,-.1428571,1,0,170.2,1077
2,2303,23,1,4,0,8,2,8,65,34,31,325,8,40,88.8,136.8,"1",0,1,3,3,1,8.125,8.142858,0,1,-.1428576,.5714288,0,1,133.8,1210.8
2,2303,23,1,4,0,9,2,6,59,30,29,436.6,12,44.4,88.8,145.2,"1",0,0,0,0,1,7.375,7.571429,1,-2,-1.571429,-.1428576,0,0,145.2,1356
2,2303,23,1,4,0,10,2,8,58,29,29,452.4,8,62.4,88.8,159.2,"1",0,0,0,0,1,7.25,7.142857,0,2,.8571429,-1.571429,1,0,159.2,1515.2
2,2303,23,1,4,0,11,2,7,58,29,29,452.4,10,54.6,88.8,153.4,"1",0,0,0,0,1,7.25,7.285714,0,-1,-.2857141,.8571429,0,1,153.4,1668.6
2,2303,23,1,4,0,12,2,7,60,31,29,420,10,49,88.8,147.8,"1",0,0,0,0,1,7.5,7.571429,0,0,-.5714288,-.2857141,0,0,147.8,1816.4
2,2303,23,1,4,0,13,2,6,60,31,29,420,12,42,88.8,142.8,"1",0,0,0,0,1,7.5,7.714286,0,-1,-1.714286,-.5714288,0,0,142.8,1959.2
2,2303,23,1,4,0,14,2,5,66,30,36,303.6,14,23,88.8,125.8,"1",0,0,0,0,1,8.25,8.714286,0,-1,-3.714286,-1.714286,0,0,125.8,2085
2,2303,23,1,4,0,15,2,6,65,31,34,325,12,30,88.8,130.8,"1",0,0,0,0,1,8.125,8.428572,0,1,-2.428572,-3.714286,0,0,130.8,2215.8
2,2304,23,2,0,3,1,1,0,43,26,17,593.4,24,0,88.8,112.8,"0",0,0,0,0,0,5.375,6.142857,,,-6.142857,,0,,112.8,112.8
2,2304,23,2,0,3,2,1,5,60,36,24,420,14,35,88.8,137.8,"0",0,0,0,0,0,7.5,7.857143,0,5,-2.857143,-6.142857,0,0,137.8,250.6
2,2304,23,2,0,3,3,1,5,47,23,24,573.4,14,61,88.8,163.8,"0",0,0,0,0,0,5.875,6,0,0,-1,-2.857143,0,0,163.8,414.4
2,2304,23,2,0,3,4,1,6,52,27,25,530.4,12,61.2,88.8,162,"0",0,0,0,0,0,6.5,6.571429,0,1,-.5714288,-1,0,0,162,576.4
2,2304,23,2,0,3,5,1,7,60,29,31,420,10,49,88.8,147.8,"0",0,0,0,0,0,7.5,7.571429,0,1,-.5714288,-.5714288,0,0,147.8,724.2
2,2304,23,2,0,3,6,1,6,57,27,30,467.4,12,49.2,88.8,150,"0",0,0,0,0,0,7.125,7.285714,0,-1,-1.285714,-.5714288,0,0,150,874.2
2,2304,23,2,0,3,7,1,5,52,29,23,530.4,14,51,88.8,153.8,"1",0,0,0,0,1,6.5,6.714286,0,-1,-1.714286,-1.285714,0,0,153.8,1028
2,2304,23,2,0,3,8,2,7,65,34,31,325,10,35,88.8,133.8,"0",0,0,0,0,0,8.125,8.285714,0,2,-1.285714,-1.714286,0,0,133.8,1161.8
2,2304,23,2,0,3,9,2,5,59,30,29,436.6,14,37,88.8,139.8,"0",0,0,0,0,0,7.375,7.714286,0,-2,-2.714286,-1.285714,0,0,139.8,1301.6
2,2304,23,2,0,3,10,2,5,58,29,29,452.4,14,39,88.8,141.8,"1",0,4,12,12,1,7.25,7.571429,0,0,-2.571429,-2.714286,0,0,129.8,1431.4
2,2304,23,2,0,3,11,2,5,58,29,29,452.4,14,39,88.8,141.8,"0",0,0,0,0,0,7.25,7.571429,4,0,-2.571429,-2.571429,0,0,141.8,1573.2
2,2304,23,2,0,3,12,2,5,60,31,29,420,14,35,88.8,137.8,"1",0,3,9,9,1,7.5,7.857143,0,0,-2.857143,-2.571429,0,0,128.8,1702
2,2304,23,2,0,3,13,2,5,60,31,29,420,14,35,88.8,137.8,"0",0,0,0,0,0,7.5,7.857143,3,0,-2.857143,-2.857143,0,0,137.8,1839.8
2,2304,23,2,0,3,14,2,12,66,30,36,303.6,0,55.2,88.8,144,"0",0,0,0,0,0,8.25,7.714286,0,7,4.285714,-2.857143,1,0,144,1983.8
2,2304,23,2,0,3,15,2,10,65,31,34,325,4,50,88.8,142.8,"0",0,0,0,0,0,8.125,7.857143,0,-2,2.142857,4.285714,1,1,142.8,2126.6
2,2305,23,1,5,0,1,1,6,43,26,17,593.4,12,82.8,88.8,183.6,"1",0,1,3,3,1,5.375,5.285714,,,.7142859,,1,,180.6,180.6
2,2305,23,1,5,0,2,1,6,60,36,24,420,12,42,88.8,142.8,"1",2,1,3,5,1,7.5,7.714286,1,0,-1.714286,.7142859,0,1,137.8,318.4
2,2305,23,1,5,0,3,1,4,47,23,24,573.4,16,48.8,88.8,153.6,"1",5,0,0,5,1,5.875,6.142857,1,-2,-2.142857,-1.714286,0,0,148.6,467
2,2305,23,1,5,0,4,1,8,52,27,25,530.4,8,81.6,88.8,178.4,"1",0,41,123,123,1,6.5,6.285714,0,4,1.714286,-2.142857,1,0,55.4,522.4
2,2305,23,1,5,0,5,1,4,60,29,31,420,16,28,88.8,132.8,"1",0,0,0,0,1,7.5,8,41,-4,-4,1.714286,0,1,132.8,655.2
2,2305,23,1,5,0,6,1,4,57,27,30,467.4,16,32.8,88.8,137.6,"1",0,0,0,0,1,7.125,7.571429,0,0,-3.571429,-4,0,0,137.6,792.8
2,2305,23,1,5,0,7,1,4,52,29,23,530.4,16,40.8,88.8,145.6,"1",12,0,0,12,1,6.5,6.857143,0,0,-2.857143,-3.571429,0,0,133.6,926.4
2,2305,23,1,5,0,8,2,7,65,34,31,325,10,35,88.8,133.8,"1",2,1,3,5,1,8.125,8.285714,0,3,-1.285714,-2.857143,0,0,128.8,1055.2
2,2305,23,1,5,0,9,2,5,59,30,29,436.6,14,37,88.8,139.8,"1",0,0,0,0,1,7.375,7.714286,1,-2,-2.714286,-1.285714,0,0,139.8,1195
2,2305,23,1,5,0,10,2,6,58,29,29,452.4,12,46.8,88.8,147.6,"1",0,0,0,0,1,7.25,7.428571,0,1,-1.428571,-2.714286,0,0,147.6,1342.6
2,2305,23,1,5,0,11,2,5,58,29,29,452.4,14,39,88.8,141.8,"1",1,0,0,1,1,7.25,7.571429,0,-1,-2.571429,-1.428571,0,0,140.8,1483.4
2,2305,23,1,5,0,12,2,6,60,31,29,420,12,42,88.8,142.8,"1",0,0,0,0,1,7.5,7.714286,0,1,-1.714286,-2.571429,0,0,142.8,1626.2
2,2305,23,1,5,0,13,2,6,60,31,29,420,12,42,88.8,142.8,"1",0,0,0,0,1,7.5,7.714286,0,0,-1.714286,-1.714286,0,0,142.8,1769
2,2305,23,1,5,0,14,2,6,66,30,36,303.6,12,27.6,88.8,128.4,"1",3,0,0,3,1,8.25,8.571428,0,0,-2.571428,-1.714286,0,0,125.4,1894.4
2,2305,23,1,5,0,15,2,6,65,31,34,325,12,30,88.8,130.8,"1",0,2,6,6,1,8.125,8.428572,0,0,-2.428572,-2.571428,0,0,124.8,2019.2
2,2306,23,1,2,0,1,1,5,43,26,17,593.4,14,69,88.8,171.8,"1",0,0,0,0,1,5.375,5.428571,,,-.4285712,,0,,171.8,171.8
2,2306,23,1,2,0,2,1,8,60,36,24,420,8,56,88.8,152.8,"1",0,1,3,3,1,7.5,7.428571,0,3,.5714288,-.4285712,1,0,149.8,321.6
2,2306,23,1,2,0,3,1,7,47,23,24,573.4,10,85.4,88.8,184.2,"1",0,3,9,9,1,5.875,5.714286,1,-1,1.285714,.5714288,1,1,175.2,496.8
2,2306,23,1,2,0,4,1,7,52,27,25,530.4,10,71.4,88.8,170.2,"1",0,1,3,3,1,6.5,6.428571,3,0,.5714288,1.285714,1,1,167.2,664
2,2306,23,1,2,0,5,1,7,60,29,31,420,10,49,88.8,147.8,"1",0,0,0,0,1,7.5,7.571429,1,0,-.5714288,.5714288,0,1,147.8,811.8
2,2306,23,1,2,0,6,1,8,57,27,30,467.4,8,65.6,88.8,162.4,"1",0,0,0,0,1,7.125,7,0,1,1,-.5714288,1,0,162.4,974.2
2,2306,23,1,2,0,7,1,7,52,29,23,530.4,10,71.4,88.8,170.2,"1",0,0,0,0,1,6.5,6.428571,0,-1,.5714288,1,1,1,170.2,1144.4
2,2306,23,1,2,0,8,2,7,65,34,31,325,10,35,88.8,133.8,"1",0,1,3,3,1,8.125,8.285714,0,0,-1.285714,.5714288,0,1,130.8,1275.2
2,2306,23,1,2,0,9,2,10,59,30,29,436.6,4,74,88.8,166.8,"1",0,40,120,120,1,7.375,7,1,3,3,-1.285714,1,0,46.8,1322
2,2306,23,1,2,0,10,2,7,58,29,29,452.4,10,54.6,88.8,153.4,"1",0,0,0,0,1,7.25,7.285714,40,-3,-.2857141,3,0,1,153.4,1475.4
2,2306,23,1,2,0,11,2,7,58,29,29,452.4,10,54.6,88.8,153.4,"1",0,0,0,0,1,7.25,7.285714,0,0,-.2857141,-.2857141,0,0,153.4,1628.8
2,2306,23,1,2,0,12,2,7,60,31,29,420,10,49,88.8,147.8,"1",0,0,0,0,1,7.5,7.571429,0,0,-.5714288,-.2857141,0,0,147.8,1776.6
2,2306,23,1,2,0,13,2,7,60,31,29,420,10,49,88.8,147.8,"1",0,0,0,0,1,7.5,7.571429,0,0,-.5714288,-.5714288,0,0,147.8,1924.4
2,2306,23,1,2,0,14,2,7,66,30,36,303.6,10,32.2,88.8,131,"1",0,0,0,0,1,8.25,8.428572,0,0,-1.428572,-.5714288,0,0,131,2055.4
2,2306,23,1,2,0,15,2,7,65,31,34,325,10,35,88.8,133.8,"1",0,0,0,0,1,8.125,8.285714,0,0,-1.285714,-1.428572,0,0,133.8,2189.2
2,2307,23,1,3,0,1,1,5,43,26,17,593.4,14,69,88.8,171.8,"1",3,0,0,3,1,5.375,5.428571,,,-.4285712,,0,,168.8,168.8
2,2307,23,1,3,0,2,1,5,60,36,24,420,14,35,88.8,137.8,"1",0,1,3,3,1,7.5,7.857143,0,0,-2.857143,-.4285712,0,0,134.8,303.6
2,2307,23,1,3,0,3,1,4,47,23,24,573.4,16,48.8,88.8,153.6,"1",25,0,0,25,1,5.875,6.142857,1,-1,-2.142857,-2.857143,0,0,128.6,432.2
