Period,Sender,Receiver,Type,Points,Profit,ID,Group,TypeP,Group1_ID,Group2_ID
4,7,4,2,0,181.8,1,1,-,0,1
4,7,8,2,0,126.6,2,1,-,0,2
4,8,2,2,0,250.8,3,1,-,0,3
4,8,4,2,0,181.8,1,1,-,0,1
4,9,10,2,0,145.8,1,2,-,0,1
4,9,13,2,0,167.8,2,2,-,0,2
4,9,14,2,2,244.8,3,2,-,0,3
4,10,13,2,0,167.8,2,2,-,0,2
4,10,14,2,0,244.8,3,2,-,0,3
4,11,10,2,0,145.8,1,2,-,0,1
4,11,13,2,0,167.8,2,2,-,0,2
4,11,14,2,2,244.8,3,2,-,0,3
4,12,10,2,0,145.8,1,2,-,0,1
4,12,13,2,0,167.8,2,2,-,0,2
4,12,14,2,2,244.8,3,2,-,0,3
4,13,10,2,0,145.8,1,2,-,0,1
4,13,14,2,0,244.8,3,2,-,0,3
4,14,10,2,0,145.8,1,2,-,0,1
4,14,13,2,0,167.8,2,2,-,0,2
4,15,10,2,2,145.8,1,2,-,0,1
4,15,13,2,2,167.8,2,2,-,0,2
4,15,14,2,2,244.8,3,2,-,0,3
4,16,10,2,0,145.8,1,2,-,0,1
4,16,13,2,0,167.8,2,2,-,0,2
4,16,14,2,2,244.8,3,2,-,0,3
5,1,3,1,4,247,3,1,-,3,0
5,1,5,1,0,161.6,2,1,-,2,0
5,1,6,1,0,186,1,1,-,1,0
5,1,7,1,1,198.2,4,1,-,4,0
5,2,1,1,0,173.8,5,1,-,5,0
5,2,3,1,0,247,3,1,-,3,0
5,2,5,1,0,161.6,2,1,-,2,0
5,2,6,1,0,186,1,1,-,1,0
5,2,7,1,0,198.2,4,1,-,4,0
5,3,1,1,0,173.8,5,1,-,5,0
5,3,5,1,0,161.6,2,1,-,2,0
5,3,6,1,0,186,1,1,-,1,0
5,3,7,1,1,198.2,4,1,-,4,0
5,4,1,1,0,173.8,5,1,-,5,0
5,4,3,1,0,247,3,1,-,3,0
5,4,5,1,0,161.6,2,1,-,2,0
5,4,6,1,0,186,1,1,-,1,0
5,4,7,1,0,198.2,4,1,-,4,0
5,5,1,1,1,173.8,5,1,-,5,0
5,5,3,1,2,247,3,1,-,3,0
5,5,6,1,1,186,1,1,-,1,0
5,5,7,1,1,198.2,4,1,-,4,0
5,6,1,1,0,173.8,5,1,-,5,0
5,6,3,1,6,247,3,1,-,3,0
5,6,5,1,0,161.6,2,1,-,2,0
5,6,7,1,0,198.2,4,1,-,4,0
5,7,1,1,0,173.8,5,1,-,5,0
5,7,3,1,3,247,3,1,-,3,0
5,7,5,1,0,161.6,2,1,-,2,0
5,7,6,1,0,186,1,1,-,1,0
5,8,1,1,0,173.8,5,1,-,5,0
5,8,3,1,0,247,3,1,-,3,0
5,8,5,1,0,161.6,2,1,-,2,0
5,8,6,1,0,186,1,1,-,1,0
5,8,7,1,0,198.2,4,1,-,4,0
5,9,11,1,0,167.8,2,2,-,2,0
5,9,12,1,0,167.8,4,2,-,4,0
5,9,15,1,0,167.8,5,2,-,5,0
5,9,16,1,0,167.8,3,2,-,3,0
5,10,9,1,0,167.8,1,2,-,1,0
5,10,11,1,0,167.8,2,2,-,2,0
5,10,12,1,0,167.8,4,2,-,4,0
5,10,15,1,0,167.8,5,2,-,5,0
5,10,16,1,0,167.8,3,2,-,3,0
5,11,9,1,0,167.8,1,2,-,1,0
5,11,12,1,0,167.8,4,2,-,4,0
5,11,15,1,0,167.8,5,2,-,5,0
5,11,16,1,0,167.8,3,2,-,3,0
5,12,9,1,0,167.8,1,2,-,1,0
5,12,11,1,0,167.8,2,2,-,2,0
5,12,15,1,0,167.8,5,2,-,5,0
5,12,16,1,0,167.8,3,2,-,3,0
5,13,9,1,0,167.8,1,2,-,1,0
5,13,11,1,0,167.8,2,2,-,2,0
5,13,12,1,0,167.8,4,2,-,4,0
5,13,15,1,0,167.8,5,2,-,5,0
5,13,16,1,0,167.8,3,2,-,3,0
5,14,9,1,0,167.8,1,2,-,1,0
5,14,11,1,0,167.8,2,2,-,2,0
5,14,12,1,0,167.8,4,2,-,4,0
5,14,15,1,0,167.8,5,2,-,5,0
5,14,16,1,0,167.8,3,2,-,3,0
5,15,9,1,0,167.8,1,2,-,1,0
5,15,11,1,0,167.8,2,2,-,2,0
5,15,12,1,0,167.8,4,2,-,4,0
5,15,16,1,0,167.8,3,2,-,3,0
5,16,9,1,0,167.8,1,2,-,1,0
5,16,11,1,0,167.8,2,2,-,2,0
5,16,12,1,0,167.8,4,2,-,4,0
5,16,15,1,0,167.8,5,2,-,5,0
5,1,2,2,0,137.2,3,1,-,0,3
5,1,4,2,0,173.8,1,1,-,0,1
5,1,8,2,0,137.2,2,1,-,0,2
5,2,4,2,0,173.8,1,1,-,0,1
5,2,8,2,0,137.2,2,1,-,0,2
5,3,2,2,0,137.2,3,1,-,0,3
5,3,4,2,0,173.8,1,1,-,0,1
5,3,8,2,0,137.2,2,1,-,0,2
5,4,2,2,0,137.2,3,1,-,0,3
5,4,8,2,0,137.2,2,1,-,0,2
5,5,2,2,1,137.2,3,1,-,0,3
5,5,4,2,1,173.8,1,1,-,0,1
5,5,8,2,1,137.2,2,1,-,0,2
5,6,2,2,0,137.2,3,1,-,0,3
5,6,4,2,0,173.8,1,1,-,0,1
5,6,8,2,0,137.2,2,1,-,0,2
5,7,2,2,0,137.2,3,1,-,0,3
5,7,4,2,0,173.8,1,1,-,0,1
5,7,8,2,0,137.2,2,1,-,0,2
5,8,2,2,0,137.2,3,1,-,0,3
5,8,4,2,0,173.8,1,1,-,0,1
5,9,10,2,0,134.8,1,2,-,0,1
5,9,13,2,0,178.8,2,2,-,0,2
5,9,14,2,5,244.8,3,2,-,0,3
5,10,13,2,0,178.8,2,2,-,0,2
5,10,14,2,0,244.8,3,2,-,0,3
5,11,10,2,0,134.8,1,2,-,0,1
5,11,13,2,0,178.8,2,2,-,0,2
5,11,14,2,5,244.8,3,2,-,0,3
5,12,10,2,0,134.8,1,2,-,0,1
5,12,13,2,0,178.8,2,2,-,0,2
5,12,14,2,5,244.8,3,2,-,0,3
5,13,10,2,0,134.8,1,2,-,0,1
5,13,14,2,0,244.8,3,2,-,0,3
5,14,10,2,0,134.8,1,2,-,0,1
5,14,13,2,0,178.8,2,2,-,0,2
5,15,10,2,0,134.8,1,2,-,0,1
5,15,13,2,2,178.8,2,2,-,0,2
5,15,14,2,5,244.8,3,2,-,0,3
5,16,10,2,0,134.8,1,2,-,0,1
5,16,13,2,0,178.8,2,2,-,0,2
5,16,14,2,5,244.8,3,2,-,0,3
6,1,3,1,3,189.8,3,1,-,3,0
6,1,5,1,3,167.8,2,1,-,2,0
6,1,6,1,3,178.8,1,1,-,1,0
6,1,7,1,0,178.8,4,1,-,4,0
6,2,1,1,0,222.8,5,1,-,5,0
6,2,3,1,0,189.8,3,1,-,3,0
6,2,5,1,0,167.8,2,1,-,2,0
6,2,6,1,0,178.8,1,1,-,1,0
6,2,7,1,0,178.8,4,1,-,4,0
6,3,1,1,3,222.8,5,1,-,5,0
6,3,5,1,0,167.8,2,1,-,2,0
6,3,6,1,0,178.8,1,1,-,1,0
6,3,7,1,0,178.8,4,1,-,4,0
6,4,1,1,0,222.8,5,1,-,5,0
6,4,3,1,0,189.8,3,1,-,3,0
6,4,5,1,0,167.8,2,1,-,2,0
6,4,6,1,0,178.8,1,1,-,1,0
6,4,7,1,0,178.8,4,1,-,4,0
6,5,1,1,0,222.8,5,1,-,5,0
6,5,3,1,0,189.8,3,1,-,3,0
6,5,6,1,0,178.8,1,1,-,1,0
