Treatment,Period,Subject,Group,Profit,TotalProfit,Type,Group1_ID,Group2_ID,Investment,sumInvestment,sumInvestmentGroup1,sumInvestmentGroup2,Profit1_Public_Total,Profit1_Private,Profit1_Public,Fixed,Profit1,TypeP,Assigned,ReceivedPoints,Received,Reduction,Profit2
FULL,8,9,2,161.8,1286,1,1,0,5,43,25,18,593.4,14,69,88.8,171.8,-,10,0,0,10,161.8
FULL,8,10,2,124.6,1108.2,2,0,1,1,43,25,18,593.4,22,13.8,88.8,124.6,-,0,0,0,0,124.6
FULL,8,11,2,161.8,1282.4,1,2,0,5,43,25,18,593.4,14,69,88.8,171.8,-,10,0,0,10,161.8
FULL,8,12,2,171.8,1347.6,1,4,0,5,43,25,18,593.4,14,69,88.8,171.8,-,0,0,0,0,171.8
FULL,8,13,2,162.8,1315.4,2,0,2,5,43,25,18,593.4,14,69,88.8,171.8,-,0,3,9,9,162.8
FULL,8,14,2,134.4,1434,2,0,3,12,43,25,18,593.4,0,165.6,88.8,254.4,-,0,40,120,120,134.4
FULL,8,15,2,158.8,1257.4,1,5,0,5,43,25,18,593.4,14,69,88.8,171.8,-,13,0,0,13,158.8
FULL,8,16,2,161.8,1282.4,1,3,0,5,43,25,18,593.4,14,69,88.8,171.8,-,10,0,0,10,161.8
FULL,9,1,1,163.4,1504.8,1,5,0,4,39,24,15,600.6,16,61.6,88.8,166.4,-,3,0,0,3,163.4
FULL,9,2,1,193.2,1569.8,2,0,3,6,39,24,15,600.6,12,92.4,88.8,193.2,-,0,0,0,0,193.2
FULL,9,3,1,166.4,1567.2,1,3,0,4,39,24,15,600.6,16,61.6,88.8,166.4,-,0,0,0,0,166.4
FULL,9,4,1,182.6,1541.2,2,0,1,7,39,24,15,600.6,10,107.8,88.8,206.6,-,0,8,24,24,182.6
FULL,9,5,1,192.2,1468.8,1,2,0,6,39,24,15,600.6,12,92.4,88.8,193.2,-,1,0,0,1,192.2
FULL,9,6,1,177.8,1522.6,1,1,0,5,39,24,15,600.6,14,77,88.8,179.8,-,2,0,0,2,177.8
FULL,9,7,1,177.8,1575.2,1,4,0,5,39,24,15,600.6,14,77,88.8,179.8,-,2,0,0,2,177.8
FULL,9,8,1,139.6,1352.8,2,0,2,2,39,24,15,600.6,20,30.8,88.8,139.6,-,0,0,0,0,139.6
FULL,9,9,2,156.8,1442.8,1,1,0,5,43,25,18,593.4,14,69,88.8,171.8,-,15,0,0,15,156.8
FULL,9,10,2,124.6,1232.8,2,0,1,1,43,25,18,593.4,22,13.8,88.8,124.6,-,0,0,0,0,124.6
FULL,9,11,2,156.8,1439.2,1,2,0,5,43,25,18,593.4,14,69,88.8,171.8,-,15,0,0,15,156.8
FULL,9,12,2,156.8,1504.4,1,4,0,5,43,25,18,593.4,14,69,88.8,171.8,-,15,0,0,15,156.8
FULL,9,13,2,171.8,1487.2,2,0,2,5,43,25,18,593.4,14,69,88.8,171.8,-,0,0,0,0,171.8
FULL,9,14,2,29.4,1463.4,2,0,3,12,43,25,18,593.4,0,165.6,88.8,254.4,-,0,75,225,225,29.4
FULL,9,15,2,156.8,1414.2,1,5,0,5,43,25,18,593.4,14,69,88.8,171.8,-,15,0,0,15,156.8
FULL,9,16,2,156.8,1439.2,1,3,0,5,43,25,18,593.4,14,69,88.8,171.8,-,15,0,0,15,156.8
FULL,10,1,1,171.8,1676.6,1,5,0,5,42,28,14,596.4,14,71,88.8,173.8,-,2,0,0,2,171.8
FULL,10,2,1,173.8,1743.6,2,0,3,5,42,28,14,596.4,14,71,88.8,173.8,-,0,0,0,0,173.8
FULL,10,3,1,183,1750.2,1,3,0,6,42,28,14,596.4,12,85.2,88.8,186,-,0,1,3,3,183
FULL,10,4,1,186,1727.2,2,0,1,6,42,28,14,596.4,12,85.2,88.8,186,-,0,0,0,0,186
FULL,10,5,1,183,1651.8,1,2,0,6,42,28,14,596.4,12,85.2,88.8,186,-,0,1,3,3,183
FULL,10,6,1,186,1708.6,1,1,0,6,42,28,14,596.4,12,85.2,88.8,186,-,0,0,0,0,186
FULL,10,7,1,173.8,1749,1,4,0,5,42,28,14,596.4,14,71,88.8,173.8,-,0,0,0,0,173.8
FULL,10,8,1,149.4,1502.2,2,0,2,3,42,28,14,596.4,18,42.6,88.8,149.4,-,0,0,0,0,149.4
FULL,10,9,2,156.8,1599.6,1,1,0,5,43,25,18,593.4,14,69,88.8,171.8,-,15,0,0,15,156.8
FULL,10,10,2,124.6,1357.4,2,0,1,1,43,25,18,593.4,22,13.8,88.8,124.6,-,0,0,0,0,124.6
FULL,10,11,2,156.8,1596,1,2,0,5,43,25,18,593.4,14,69,88.8,171.8,-,15,0,0,15,156.8
FULL,10,12,2,171.8,1676.2,1,4,0,5,43,25,18,593.4,14,69,88.8,171.8,-,0,0,0,0,171.8
FULL,10,13,2,171.8,1659,2,0,2,5,43,25,18,593.4,14,69,88.8,171.8,-,0,0,0,0,171.8
FULL,10,14,2,119.4,1582.8,2,0,3,12,43,25,18,593.4,0,165.6,88.8,254.4,-,0,45,135,135,119.4
FULL,10,15,2,156.8,1571,1,5,0,5,43,25,18,593.4,14,69,88.8,171.8,-,15,0,0,15,156.8
FULL,10,16,2,171.8,1611,1,3,0,5,43,25,18,593.4,14,69,88.8,171.8,-,0,0,0,0,171.8
FULL,11,1,1,173,1849.6,1,5,0,6,47,30,17,573.4,12,73.2,88.8,174,-,1,0,0,1,173
FULL,11,2,1,174,1917.6,2,0,3,6,47,30,17,573.4,12,73.2,88.8,174,-,0,0,0,0,174
FULL,11,3,1,166.2,1916.4,1,3,0,7,47,30,17,573.4,10,85.4,88.8,184.2,-,0,6,18,18,166.2
FULL,11,4,1,174,1901.2,2,0,1,6,47,30,17,573.4,12,73.2,88.8,174,-,0,0,0,0,174
FULL,11,5,1,163.8,1815.6,1,2,0,5,47,30,17,573.4,14,61,88.8,163.8,-,0,0,0,0,163.8
FULL,11,6,1,171,1879.6,1,1,0,6,47,30,17,573.4,12,73.2,88.8,174,-,3,0,0,3,171
FULL,11,7,1,172,1921,1,4,0,6,47,30,17,573.4,12,73.2,88.8,174,-,2,0,0,2,172
FULL,11,8,1,163.8,1666,2,0,2,5,47,30,17,573.4,14,61,88.8,163.8,-,0,0,0,0,163.8
FULL,11,9,2,171.8,1771.4,1,1,0,5,43,25,18,593.4,14,69,88.8,171.8,-,0,0,0,0,171.8
FULL,11,10,2,124.6,1482,2,0,1,1,43,25,18,593.4,22,13.8,88.8,124.6,-,0,0,0,0,124.6
FULL,11,11,2,156.8,1752.8,1,2,0,5,43,25,18,593.4,14,69,88.8,171.8,-,15,0,0,15,156.8
FULL,11,12,2,171.8,1848,1,4,0,5,43,25,18,593.4,14,69,88.8,171.8,-,0,0,0,0,171.8
FULL,11,13,2,171.8,1830.8,2,0,2,5,43,25,18,593.4,14,69,88.8,171.8,-,0,0,0,0,171.8
FULL,11,14,2,119.4,1702.2,2,0,3,12,43,25,18,593.4,0,165.6,88.8,254.4,-,0,45,135,135,119.4
FULL,11,15,2,156.8,1727.8,1,5,0,5,43,25,18,593.4,14,69,88.8,171.8,-,15,0,0,15,156.8
FULL,11,16,2,156.8,1767.8,1,3,0,5,43,25,18,593.4,14,69,88.8,171.8,-,15,0,0,15,156.8
FULL,12,1,1,186.2,2035.8,1,5,0,7,42,27,15,596.4,10,99.4,88.8,198.2,-,0,4,12,12,186.2
FULL,12,2,1,186,2103.6,2,0,3,6,42,27,15,596.4,12,85.2,88.8,186,-,0,0,0,0,186
FULL,12,3,1,172.8,2089.2,1,3,0,5,42,27,15,596.4,14,71,88.8,173.8,-,1,0,0,1,172.8
FULL,12,4,1,186,2087.2,2,0,1,6,42,27,15,596.4,12,85.2,88.8,186,-,0,0,0,0,186
FULL,12,5,1,161.6,1977.2,1,2,0,4,42,27,15,596.4,16,56.8,88.8,161.6,-,0,0,0,0,161.6
FULL,12,6,1,171.8,2051.4,1,1,0,5,42,27,15,596.4,14,71,88.8,173.8,-,2,0,0,2,171.8
FULL,12,7,1,185,2106,1,4,0,6,42,27,15,596.4,12,85.2,88.8,186,-,1,0,0,1,185
FULL,12,8,1,149.4,1815.4,2,0,2,3,42,27,15,596.4,18,42.6,88.8,149.4,-,0,0,0,0,149.4
FULL,12,9,2,171.8,1943.2,1,1,0,5,43,25,18,593.4,14,69,88.8,171.8,-,0,0,0,0,171.8
FULL,12,10,2,124.6,1606.6,2,0,1,1,43,25,18,593.4,22,13.8,88.8,124.6,-,0,0,0,0,124.6
FULL,12,11,2,156.8,1909.6,1,2,0,5,43,25,18,593.4,14,69,88.8,171.8,-,15,0,0,15,156.8
FULL,12,12,2,171.8,2019.8,1,4,0,5,43,25,18,593.4,14,69,88.8,171.8,-,0,0,0,0,171.8
FULL,12,13,2,171.8,2002.6,2,0,2,5,43,25,18,593.4,14,69,88.8,171.8,-,0,0,0,0,171.8
FULL,12,14,2,119.4,1821.6,2,0,3,12,43,25,18,593.4,0,165.6,88.8,254.4,-,0,45,135,135,119.4
FULL,12,15,2,156.8,1884.6,1,5,0,5,43,25,18,593.4,14,69,88.8,171.8,-,15,0,0,15,156.8
FULL,12,16,2,156.8,1924.6,1,3,0,5,43,25,18,593.4,14,69,88.8,171.8,-,15,0,0,15,156.8
FULL,13,1,1,175.8,2211.6,1,5,0,7,50,35,15,550,10,77,88.8,175.8,-,0,0,0,0,175.8
FULL,13,2,1,160.8,2264.4,2,0,3,6,50,35,15,550,12,66,88.8,166.8,-,0,2,6,6,160.8
FULL,13,3,1,175.8,2265,1,3,0,7,50,35,15,550,10,77,88.8,175.8,-,0,0,0,0,175.8
FULL,13,4,1,160.8,2248,2,0,1,6,50,35,15,550,12,66,88.8,166.8,-,0,2,6,6,160.8
FULL,13,5,1,175.8,2153,1,2,0,7,50,35,15,550,10,77,88.8,175.8,-,0,0,0,0,175.8
FULL,13,6,1,175.8,2227.2,1,1,0,7,50,35,15,550,10,77,88.8,175.8,-,0,0,0,0,175.8
FULL,13,7,1,171.8,2277.8,1,4,0,7,50,35,15,550,10,77,88.8,175.8,-,4,0,0,4,171.8
FULL,13,8,1,139.8,1955.2,2,0,2,3,50,35,15,550,18,33,88.8,139.8,-,0,0,0,0,139.8
FULL,13,9,2,169.8,2113,1,1,0,5,44,25,19,589.6,14,67,88.8,169.8,-,0,0,0,0,169.8
FULL,13,10,2,135.6,1742.2,2,0,1,2,44,25,19,589.6,20,26.8,88.8,135.6,-,0,0,0,0,135.6
FULL,13,11,2,154.8,2064.4,1,2,0,5,44,25,19,589.6,14,67,88.8,169.8,-,15,0,0,15,154.8
FULL,13,12,2,169.8,2189.6,1,4,0,5,44,25,19,589.6,14,67,88.8,169.8,-,0,0,0,0,169.8
FULL,13,13,2,169.8,2172.4,2,0,2,5,44,25,19,589.6,14,67,88.8,169.8,-,0,0,0,0,169.8
FULL,13,14,2,114.6,1936.2,2,0,3,12,44,25,19,589.6,0,160.8,88.8,249.6,-,0,45,135,135,114.6
FULL,13,15,2,154.8,2039.4,1,5,0,5,44,25,19,589.6,14,67,88.8,169.8,-,15,0,0,15,154.8
FULL,13,16,2,154.8,2079.4,1,3,0,5,44,25,19,589.6,14,67,88.8,169.8,-,15,0,0,15,154.8
FULL,14,1,1,164.6,2376.2,1,5,0,7,54,35,19,507.6,10,65.8,88.8,164.6,-,0,0,0,0,164.6
FULL,14,2,1,141.8,2406.2,2,0,3,10,54,35,19,507.6,4,94,88.8,186.8,-,0,15,45,45,141.8
FULL,14,3,1,159.6,2424.6,1,3,0,7,54,35,19,507.6,10,65.8,88.8,164.6,-,5,0,0,5,159.6
FULL,14,4,1,142.2,2390.2,2,0,1,6,54,35,19,507.6,12,56.4,88.8,157.2,-,0,5,15,15,142.2
FULL,14,5,1,163.6,2316.6,1,2,0,7,54,35,19,507.6,10,65.8,88.8,164.6,-,1,0,0,1,163.6
FULL,14,6,1,160.6,2387.8,1,1,0,7,54,35,19,507.6,10,65.8,88.8,164.6,-,4,0,0,4,160.6
FULL,14,7,1,154.6,2432.4,1,4,0,7,54,35,19,507.6,10,65.8,88.8,164.6,-,10,0,0,10,154.6
FULL,14,8,1,135,2090.2,2,0,2,3,54,35,19,507.6,18,28.2,88.8,135,-,0,0,0,0,135
FULL,14,9,2,169.8,2282.8,1,1,0,5,44,25,19,589.6,14,67,88.8,169.8,-,0,0,0,0,169.8
FULL,14,10,2,135.6,1877.8,2,0,1,2,44,25,19,589.6,20,26.8,88.8,135.6,-,0,0,0,0,135.6
FULL,14,11,2,154.8,2219.2,1,2,0,5,44,25,19,589.6,14,67,88.8,169.8,-,15,0,0,15,154.8
FULL,14,12,2,169.8,2359.4,1,4,0,5,44,25,19,589.6,14,67,88.8,169.8,-,0,0,0,0,169.8
FULL,14,13,2,169.8,2342.2,2,0,2,5,44,25,19,589.6,14,67,88.8,169.8,-,0,0,0,0,169.8
FULL,14,14,2,114.6,2050.8,2,0,3,12,44,25,19,589.6,0,160.8,88.8,249.6,-,0,45,135,135,114.6
FULL,14,15,2,154.8,2194.2,1,5,0,5,44,25,19,589.6,14,67,88.8,169.8,-,15,0,0,15,154.8
FULL,14,16,2,154.8,2234.2,1,3,0,5,44,25,19,589.6,14,67,88.8,169.8,-,15,0,0,15,154.8
FULL,15,1,1,135,2511.2,1,5,0,12,56,40,16,481.6,0,103.2,88.8,192,-,0,19,57,57,135
FULL,15,2,1,149.4,2555.6,2,0,3,6,56,40,16,481.6,12,51.6,88.8,152.4,-,0,1,3,3,149.4
FULL,15,3,1,146.6,2571.2,1,3,0,8,56,40,16,481.6,8,68.8,88.8,165.6,-,4,5,15,19,146.6
FULL,15,4,1,149.4,2539.6,2,0,1,6,56,40,16,481.6,12,51.6,88.8,152.4,-,0,1,3,3,149.4
FULL,15,5,1,145.4,2462,1,2,0,6,56,40,16,481.6,12,51.6,88.8,152.4,-,7,0,0,7,145.4
FULL,15,6,1,136.6,2524.4,1,1,0,8,56,40,16,481.6,8,68.8,88.8,165.6,-,8,7,21,29,136.6
FULL,15,7,1,133.4,2565.8,1,4,0,6,56,40,16,481.6,12,51.6,88.8,152.4,-,16,1,3,19,133.4
FULL,15,8,1,136.2,2226.4,2,0,2,4,56,40,16,481.6,16,34.4,88.8,139.2,-,0,1,3,3,136.2
FULL,15,9,2,148.8,2431.6,1,1,0,12,65,46,19,325,0,60,88.8,148.8,-,0,0,0,0,148.8
FULL,15,10,2,118.8,1996.6,2,0,1,2,65,46,19,325,20,10,88.8,118.8,-,0,0,0,0,118.8
FULL,15,11,2,138.8,2358,1,2,0,12,65,46,19,325,0,60,88.8,148.8,-,10,0,0,10,138.8
FULL,15,12,2,148.8,2508.2,1,4,0,12,65,46,19,325,0,60,88.8,148.8,-,0,0,0,0,148.8
FULL,15,13,2,127.8,2470,2,0,2,5,65,46,19,325,14,25,88.8,127.8,-,0,0,0,0,127.8
FULL,15,14,2,118.8,2169.6,2,0,3,12,65,46,19,325,0,60,88.8,148.8,-,0,10,30,30,118.8
FULL,15,15,2,127.8,2322,1,5,0,5,65,46,19,325,14,25,88.8,127.8,-,0,0,0,0,127.8
FULL,15,16,2,127.8,2362,1,3,0,5,65,46,19,325,14,25,88.8,127.8,-,0,0,0,0,127.8
FULL,1,1,3,204.6,204.6,1,5,0,12,49,35,14,558.6,0,136.8,88.8,225.6,1,6,5,15,21,204.6
FULL,1,2,3,156.8,156.8,2,0,2,5,49,35,14,558.6,14,57,88.8,159.8,-,0,1,3,3,156.8
FULL,1,3,3,176,176,1,1,0,8,49,35,14,558.6,8,91.2,88.8,188,-,3,3,9,12,176
FULL,1,4,3,167.2,167.2,1,4,0,6,49,35,14,558.6,12,68.4,88.8,169.2,-,2,0,0,2,167.2
FULL,1,5,3,153.8,153.8,2,0,3,5,49,35,14,558.6,14,57,88.8,159.8,-,0,2,6,6,153.8
FULL,1,6,3,150.4,150.4,2,0,1,4,49,35,14,558.6,16,45.6,88.8,150.4,-,0,0,0,0,150.4
FULL,1,7,3,163.2,163.2,1,3,0,6,49,35,14,558.6,12,68.4,88.8,169.2,-,0,2,6,6,163.2
FULL,1,8,3,139,139,1,2,0,3,49,35,14,558.6,18,34.2,88.8,141,-,2,0,0,2,139
FULL,1,9,4,164.8,164.8,1,1,0,4,40,26,14,600,16,60,88.8,164.8,-,0,0,0,0,164.8
FULL,1,10,4,236.8,236.8,1,3,0,10,40,26,14,600,4,150,88.8,242.8,-,0,2,6,6,236.8
FULL,1,11,4,187.8,187.8,2,0,2,6,40,26,14,600,12,90,88.8,190.8,-,0,1,3,3,187.8
FULL,1,12,4,164.8,164.8,1,2,0,4,40,26,14,600,16,60,88.8,164.8,-,0,0,0,0,164.8
FULL,1,13,4,164.8,164.8,1,4,0,4,40,26,14,600,16,60,88.8,164.8,-,0,0,0,0,164.8
FULL,1,14,4,161.8,161.8,1,5,0,4,40,26,14,600,16,60,88.8,164.8,-,3,0,0,3,161.8
FULL,1,15,4,164.8,164.8,2,0,1,4,40,26,14,600,16,60,88.8,164.8,-,0,0,0,0,164.8
FULL,1,16,4,164.8,164.8,2,0,3,4,40,26,14,600,16,60,88.8,164.8,-,0,0,0,0,164.8
FULL,2,1,3,110,314.6,1,5,0,1,52,31,21,530.4,22,10.2,88.8,121,-,2,3,9,11,110
FULL,2,2,3,169.4,326.2,2,0,2,8,52,31,21,530.4,8,81.6,88.8,178.4,-,0,3,9,9,169.4
FULL,2,3,3,169.4,345.4,1,1,0,8,52,31,21,530.4,8,81.6,88.8,178.4,-,0,3,9,9,169.4
FULL,2,4,3,162.2,329.4,1,4,0,7,52,31,21,530.4,10,71.4,88.8,170.2,-,2,2,6,8,162.2
FULL,2,5,3,144.8,298.6,2,0,3,5,52,31,21,530.4,14,51,88.8,153.8,-,0,3,9,9,144.8
FULL,2,6,3,175.4,325.8,2,0,1,8,52,31,21,530.4,8,81.6,88.8,178.4,-,0,1,3,3,175.4
FULL,2,7,3,180.6,343.8,1,3,0,9,52,31,21,530.4,6,91.8,88.8,186.6,-,0,2,6,6,180.6
FULL,2,8,3,149,288,1,2,0,6,52,31,21,530.4,12,61.2,88.8,162,-,13,0,0,13,149
FULL,2,9,4,145.6,310.4,1,1,0,4,52,36,16,530.4,16,40.8,88.8,145.6,-,0,0,0,0,145.6
FULL,2,10,4,208.2,445,1,3,0,12,52,36,16,530.4,0,122.4,88.8,211.2,-,0,1,3,3,208.2
FULL,2,11,4,153.8,341.6,2,0,2,5,52,36,16,530.4,14,51,88.8,153.8,-,0,0,0,0,153.8
FULL,2,12,4,191.8,356.6,1,2,0,10,52,36,16,530.4,4,102,88.8,194.8,-,0,1,3,3,191.8
FULL,2,13,4,151.8,316.6,1,4,0,5,52,36,16,530.4,14,51,88.8,153.8,-,2,0,0,2,151.8
FULL,2,14,4,153.8,315.6,1,5,0,5,52,36,16,530.4,14,51,88.8,153.8,-,0,0,0,0,153.8
FULL,2,15,4,162,326.8,2,0,1,6,52,36,16,530.4,12,61.2,88.8,162,-,0,0,0,0,162
FULL,2,16,4,153.8,318.6,2,0,3,5,52,36,16,530.4,14,51,88.8,153.8,-,0,0,0,0,153.8
FULL,3,1,3,147.8,462.4,1,5,0,7,60,35,25,420,10,49,88.8,147.8,-,0,0,0,0,147.8
FULL,3,2,3,151.8,478,2,0,2,9,60,35,25,420,6,63,88.8,157.8,-,0,2,6,6,151.8
FULL,3,3,3,146.8,492.2,1,1,0,8,60,35,25,420,8,56,88.8,152.8,-,6,0,0,6,146.8
FULL,3,4,3,133.8,463.2,1,4,0,5,60,35,25,420,14,35,88.8,137.8,-,4,0,0,4,133.8
FULL,3,5,3,132.8,431.4,2,0,3,4,60,35,25,420,16,28,88.8,132.8,-,0,0,0,0,132.8
FULL,3,6,3,130.8,456.6,2,0,1,12,60,35,25,420,0,84,88.8,172.8,-,0,14,42,42,130.8
FULL,3,7,3,127.8,471.6,1,3,0,5,60,35,25,420,14,35,88.8,137.8,-,10,0,0,10,127.8
FULL,3,8,3,150.8,438.8,1,2,0,10,60,35,25,420,4,70,88.8,162.8,-,0,4,12,12,150.8
FULL,3,9,4,181.8,492.2,1,1,0,5,38,21,17,600.4,14,79,88.8,181.8,-,0,0,0,0,181.8
FULL,3,10,4,166,611,1,3,0,4,38,21,17,600.4,16,63.2,88.8,168,-,2,0,0,2,166
FULL,3,11,4,192.6,534.2,2,0,2,6,38,21,17,600.4,12,94.8,88.8,195.6,-,0,1,3,3,192.6
FULL,3,12,4,168,524.6,1,2,0,4,38,21,17,600.4,16,63.2,88.8,168,-,0,0,0,0,168
FULL,3,13,4,168,484.6,1,4,0,4,38,21,17,600.4,16,63.2,88.8,168,-,0,0,0,0,168
FULL,3,14,4,168,483.6,1,5,0,4,38,21,17,600.4,16,63.2,88.8,168,-,0,0,0,0,168
FULL,3,15,4,192.6,519.4,2,0,1,6,38,21,17,600.4,12,94.8,88.8,195.6,-,0,1,3,3,192.6
FULL,3,16,4,181.8,500.4,2,0,3,5,38,21,17,600.4,14,79,88.8,181.8,-,0,0,0,0,181.8
FULL,4,1,3,191.2,653.6,1,5,0,8,48,31,17,566.4,8,94.4,88.8,191.2,-,0,0,0,0,191.2
FULL,4,2,3,178.4,656.4,2,0,2,7,48,31,17,566.4,10,82.6,88.8,181.4,-,0,1,3,3,178.4
FULL,4,3,3,158.8,651,1,1,0,5,48,31,17,566.4,14,59,88.8,161.8,-,0,1,3,3,158.8
FULL,4,4,3,158.8,622,1,4,0,5,48,31,17,566.4,14,59,88.8,161.8,-,0,1,3,3,158.8
FULL,4,5,3,112.8,544.2,2,0,3,0,48,31,17,566.4,24,0,88.8,112.8,-,0,0,0,0,112.8
FULL,4,6,3,174.8,631.4,2,0,1,10,48,31,17,566.4,4,118,88.8,210.8,-,0,12,36,36,174.8
FULL,4,7,3,181.2,652.8,1,3,0,8,48,31,17,566.4,8,94.4,88.8,191.2,-,10,0,0,10,181.2
FULL,4,8,3,156.8,595.6,1,2,0,5,48,31,17,566.4,14,59,88.8,161.8,-,5,0,0,5,156.8
FULL,4,9,4,175.8,668,1,1,0,5,41,25,16,598.6,14,73,88.8,175.8,-,0,0,0,0,175.8
FULL,4,10,4,175.8,786.8,1,3,0,5,41,25,16,598.6,14,73,88.8,175.8,-,0,0,0,0,175.8
FULL,4,11,4,160.2,694.4,2,0,2,4,41,25,16,598.6,16,58.4,88.8,163.2,-,0,1,3,3,160.2
FULL,4,12,4,172.8,697.4,1,2,0,5,41,25,16,598.6,14,73,88.8,175.8,-,3,0,0,3,172.8
FULL,4,13,4,163.2,647.8,1,4,0,4,41,25,16,598.6,16,58.4,88.8,163.2,-,0,0,0,0,163.2
FULL,4,14,4,188.4,672,1,5,0,6,41,25,16,598.6,12,87.6,88.8,188.4,-,0,0,0,0,188.4
FULL,4,15,4,185.4,704.8,2,0,1,6,41,25,16,598.6,12,87.6,88.8,188.4,-,0,1,3,3,185.4
FULL,4,16,4,185.4,685.8,2,0,3,6,41,25,16,598.6,12,87.6,88.8,188.4,-,0,1,3,3,185.4
FULL,5,1,3,161.8,815.4,1,5,0,5,48,30,18,566.4,14,59,88.8,161.8,-,0,0,0,0,161.8
FULL,5,2,3,175.4,831.8,2,0,2,7,48,30,18,566.4,10,82.6,88.8,181.4,-,0,2,6,6,175.4
FULL,5,3,3,158.8,809.8,1,1,0,5,48,30,18,566.4,14,59,88.8,161.8,-,3,0,0,3,158.8
FULL,5,4,3,168.6,790.6,1,4,0,6,48,30,18,566.4,12,70.8,88.8,171.6,-,0,1,3,3,168.6
FULL,5,5,3,161.8,706,2,0,3,5,48,30,18,566.4,14,59,88.8,161.8,-,0,0,0,0,161.8
FULL,5,6,3,168.6,800,2,0,1,6,48,30,18,566.4,12,70.8,88.8,171.6,-,0,1,3,3,168.6
FULL,5,7,3,175.4,828.2,1,3,0,7,48,30,18,566.4,10,82.6,88.8,181.4,-,0,2,6,6,175.4
FULL,5,8,3,174.4,770,1,2,0,7,48,30,18,566.4,10,82.6,88.8,181.4,-,4,1,3,7,174.4
FULL,5,9,4,171.8,839.8,1,1,0,5,43,25,18,593.4,14,69,88.8,171.8,-,0,0,0,0,171.8
FULL,5,10,4,171.8,958.6,1,3,0,5,43,25,18,593.4,14,69,88.8,171.8,-,0,0,0,0,171.8
FULL,5,11,4,171.8,866.2,2,0,2,5,43,25,18,593.4,14,69,88.8,171.8,-,0,0,0,0,171.8
FULL,5,12,4,168.8,866.2,1,2,0,5,43,25,18,593.4,14,69,88.8,171.8,-,3,0,0,3,168.8
FULL,5,13,4,160,807.8,1,4,0,4,43,25,18,593.4,16,55.2,88.8,160,-,0,0,0,0,160
FULL,5,14,4,183.6,855.6,1,5,0,6,43,25,18,593.4,12,82.8,88.8,183.6,-,0,0,0,0,183.6
FULL,5,15,4,189.4,894.2,2,0,1,7,43,25,18,593.4,10,96.6,88.8,195.4,-,0,2,6,6,189.4
FULL,5,16,4,180.6,866.4,2,0,3,6,43,25,18,593.4,12,82.8,88.8,183.6,-,0,1,3,3,180.6
FULL,6,1,3,157.8,973.2,1,5,0,5,50,29,21,550,14,55,88.8,157.8,-,0,0,0,0,157.8
FULL,6,2,3,175.8,1007.6,2,0,2,7,50,29,21,550,10,77,88.8,175.8,-,0,0,0,0,175.8
FULL,6,3,3,136.8,946.6,1,1,0,3,50,29,21,550,18,33,88.8,139.8,-,3,0,0,3,136.8
FULL,6,4,3,174.8,965.4,1,4,0,7,50,29,21,550,10,77,88.8,175.8,-,1,0,0,1,174.8
FULL,6,5,3,157.8,863.8,2,0,3,5,50,29,21,550,14,55,88.8,157.8,-,0,0,0,0,157.8
FULL,6,6,3,163.8,963.8,2,0,1,9,50,29,21,550,6,99,88.8,193.8,-,0,10,30,30,163.8
FULL,6,7,3,170.8,999,1,3,0,7,50,29,21,550,10,77,88.8,175.8,-,5,0,0,5,170.8
FULL,6,8,3,174.8,944.8,1,2,0,7,50,29,21,550,10,77,88.8,175.8,-,1,0,0,1,174.8
FULL,6,9,4,150.4,990.2,1,1,0,4,49,27,22,558.6,16,45.6,88.8,150.4,-,0,0,0,0,150.4
FULL,6,10,4,167.2,1125.8,1,3,0,6,49,27,22,558.6,12,68.4,88.8,169.2,-,2,0,0,2,167.2
FULL,6,11,4,176,1042.2,2,0,2,8,49,27,22,558.6,8,91.2,88.8,188,-,0,4,12,12,176
FULL,6,12,4,165.2,1031.4,1,2,0,6,49,27,22,558.6,12,68.4,88.8,169.2,-,4,0,0,4,165.2
FULL,6,13,4,148.4,956.2,1,4,0,4,49,27,22,558.6,16,45.6,88.8,150.4,-,2,0,0,2,148.4
FULL,6,14,4,178.6,1034.2,1,5,0,7,49,27,22,558.6,10,79.8,88.8,178.6,-,0,0,0,0,178.6
FULL,6,15,4,176,1070.2,2,0,1,8,49,27,22,558.6,8,91.2,88.8,188,-,0,4,12,12,176
FULL,6,16,4,169.2,1035.6,2,0,3,6,49,27,22,558.6,12,68.4,88.8,169.2,-,0,0,0,0,169.2
FULL,7,1,3,145.4,1118.6,1,5,0,6,56,35,21,481.6,12,51.6,88.8,152.4,-,1,2,6,7,145.4
FULL,7,2,3,153,1160.6,2,0,2,7,56,35,21,481.6,10,60.2,88.8,159,-,0,2,6,6,153
FULL,7,3,3,118,1064.6,1,1,0,12,56,35,21,481.6,0,103.2,88.8,192,-,11,21,63,74,118
FULL,7,4,3,144.4,1109.8,1,4,0,6,56,35,21,481.6,12,51.6,88.8,152.4,-,2,2,6,8,144.4
FULL,7,5,3,145.8,1009.6,2,0,3,5,56,35,21,481.6,14,43,88.8,145.8,-,0,0,0,0,145.8
FULL,7,6,3,124.2,1088,2,0,1,9,56,35,21,481.6,6,77.4,88.8,172.2,-,0,16,48,48,124.2
FULL,7,7,3,120.8,1119.8,1,3,0,5,56,35,21,481.6,14,43,88.8,145.8,-,25,0,0,25,120.8
